t_mono,t_wall,n_procs,client_rss_mb,workers_rss_mb,tree_rss_mb,tree_cpu_pct,sys_used_mb,sys_available_mb,swap_used_mb,workers
110837.0304,1788877138.2199,6,481.18,1066.27,1547.46,91.4,15828.3,40213.9,2372.0,3183768:13;3183852:248;3183853:250;3183854:273;3183855:283
110837.1399,1788877138.3294,6,481.18,1066.27,1547.46,0.0,15828.3,40213.9,2372.0,3183768:13;3183852:248;3183853:250;3183854:273;3183855:283
110837.2496,1788877138.4391,6,481.18,1066.86,1548.04,46.0,15828.3,40213.9,2372.0,3183768:13;3183852:248;3183853:250;3183854:273;3183855:283
110837.3583,1788877138.5479,6,481.18,1066.86,1548.04,0.0,15827.2,40215.0,2372.0,3183768:13;3183852:248;3183853:250;3183854:273;3183855:283
110837.4683,1788877138.6579,6,481.18,1067.42,1548.61,54.4,15826.7,40215.5,2372.0,3183768:13;3183852:248;3183853:251;3183854:273;3183855:283
110837.5785,1788877138.7681,6,481.18,1067.42,1548.61,0.0,15826.7,40215.5,2372.0,3183768:13;3183852:248;3183853:251;3183854:273;3183855:283
110837.6875,1788877138.8770,6,481.18,1068.49,1549.67,128.3,15826.2,40216.1,2372.0,3183768:13;3183852:248;3183853:252;3183854:273;3183855:283
110837.7965,1788877138.9861,6,481.18,1068.49,1549.68,9.1,15825.5,40216.7,2372.0,3183768:13;3183852:248;3183853:252;3183854:273;3183855:283
110837.9070,1788877139.0965,6,481.18,1069.95,1551.13,64.0,15824.8,40217.4,2372.0,3183768:13;3183852:249;3183853:252;3183854:274;3183855:283
110838.0165,1788877139.2060,6,481.18,1069.95,1551.13,0.0,15825.1,40217.1,2372.0,3183768:13;3183852:249;3183853:252;3183854:274;3183855:283
110838.1253,1788877139.3149,6,481.18,1071.08,1552.27,110.2,15825.3,40216.9,2372.0,3183768:13;3183852:249;3183853:252;3183854:274;3183855:283
110838.2342,1788877139.4238,6,481.18,1071.09,1552.27,18.2,15825.3,40216.9,2372.0,3183768:13;3183852:249;3183853:252;3183854:274;3183855:283
110838.3444,1788877139.5339,6,481.18,1073.05,1554.23,73.3,15825.3,40216.9,2372.0,3183768:13;3183852:249;3183853:253;3183854:274;3183855:284
110838.4534,1788877139.6429,6,481.18,1073.18,1554.36,9.2,15825.3,40216.9,2372.0,3183768:13;3183852:249;3183853:253;3183854:274;3183855:284
110838.5627,1788877139.7522,6,481.18,1074.66,1555.84,99.9,15823.8,40218.4,2372.0,3183768:13;3183852:250;3183853:251;3183854:274;3183855:286
110838.6728,1788877139.8623,6,481.18,1074.78,1555.96,18.4,15823.1,40219.2,2372.0,3183768:13;3183852:250;3183853:251;3183854:274;3183855:286
110838.7816,1788877139.9711,6,481.18,1076.32,1557.50,117.3,15824.0,40218.2,2372.0,3183768:13;3183852:250;3183853:252;3183854:275;3183855:286
110838.8924,1788877140.0820,6,481.18,1076.32,1557.50,0.0,15822.4,40219.8,2372.0,3183768:13;3183852:250;3183853:252;3183854:275;3183855:286
110839.0026,1788877140.1922,6,481.18,1078.91,1560.09,73.6,15822.8,40219.4,2372.0,3183768:13;3183852:250;3183853:253;3183854:276;3183855:287
110839.1115,1788877140.3010,6,481.18,1079.04,1560.22,9.0,15822.8,40219.4,2372.0,3183768:13;3183852:250;3183853:253;3183854:276;3183855:287
110839.2220,1788877140.4116,6,481.18,1080.16,1561.34,82.2,15822.1,40220.1,2372.0,3183768:13;3183852:250;3183853:253;3183854:276;3183855:288
110839.3314,1788877140.5210,6,481.18,1080.16,1561.34,0.0,15822.1,40220.1,2372.0,3183768:13;3183852:250;3183853:253;3183854:276;3183855:288
110839.4436,1788877140.6331,6,481.18,1081.08,1562.27,18.2,15822.1,40220.1,2372.0,3183768:13;3183852:251;3183853:253;3183854:276;3183855:288
110839.5530,1788877140.7425,6,481.18,1081.08,1562.27,0.0,15822.1,40220.1,2372.0,3183768:13;3183852:251;3183853:253;3183854:276;3183855:288
110839.6635,1788877140.8531,6,481.18,1083.23,1564.41,90.8,15822.4,40219.9,2372.0,3183768:13;3183852:251;3183853:254;3183854:277;3183855:288
110839.7738,1788877140.9633,6,481.18,1083.23,1564.41,0.0,15822.6,40219.6,2372.0,3183768:13;3183852:251;3183853:254;3183854:277;3183855:288
110839.8830,1788877141.0726,6,481.18,1084.34,1565.53,27.0,15820.5,40221.7,2372.0,3183768:13;3183852:251;3183853:254;3183854:277;3183855:289
110839.9943,1788877141.1838,6,481.18,1084.34,1565.53,0.0,15821.2,40221.0,2372.0,3183768:13;3183852:251;3183853:254;3183854:277;3183855:289
110840.1027,1788877141.2923,6,481.18,1085.33,1566.52,73.1,15822.0,40220.2,2372.0,3183768:13;3183852:251;3183853:255;3183854:278;3183855:289
110840.2122,1788877141.4018,6,481.18,1085.21,1566.39,18.4,15822.0,40220.2,2372.0,3183768:13;3183852:251;3183853:255;3183854:278;3183855:289
110840.3215,1788877141.5110,6,481.18,1087.34,1568.52,109.7,15822.1,40220.2,2372.0,3183768:13;3183852:252;3183853:255;3183854:278;3183855:289
110840.4311,1788877141.6206,6,481.18,1087.46,1568.65,9.1,15821.6,40220.6,2372.0,3183768:13;3183852:252;3183853:255;3183854:278;3183855:289
110840.5407,1788877141.7303,6,481.18,1088.99,1570.18,81.9,15822.8,40219.4,2372.0,3183768:13;3183852:252;3183853:256;3183854:279;3183855:289
110840.6505,1788877141.8401,6,481.18,1088.99,1570.18,9.1,15822.8,40219.4,2372.0,3183768:13;3183852:252;3183853:256;3183854:279;3183855:289
110840.7599,1788877141.9494,6,481.18,1093.20,1574.38,128.4,15830.0,40212.2,2372.0,3183768:13;3183852:252;3183853:256;3183854:282;3183855:290
110840.8689,1788877142.0584,6,481.18,1093.20,1574.38,0.0,15829.7,40212.5,2372.0,3183768:13;3183852:252;3183853:256;3183854:282;3183855:290
110840.9781,1788877142.1676,6,481.18,1094.64,1575.82,70.4,15826.4,40215.8,2372.0,3183768:13;3183852:253;3183853:257;3183854:282;3183855:290
110841.0917,1788877142.2812,6,481.18,1094.64,1575.82,0.0,15827.1,40215.1,2372.0,3183768:13;3183852:253;3183853:257;3183854:282;3183855:290
110841.2002,1788877142.3898,6,481.18,1096.00,1577.19,63.6,15828.8,40213.4,2372.0,3183768:13;3183852:254;3183853:258;3183854:282;3183855:290
110841.3104,1788877142.4999,6,481.18,1096.13,1577.31,0.0,15829.3,40212.9,2372.0,3183768:13;3183852:254;3183853:258;3183854:282;3183855:290
110841.4198,1788877142.6094,6,481.18,1097.08,1578.27,45.6,15829.9,40212.4,2372.0,3183768:13;3183852:254;3183853:258;3183854:282;3183855:290
110841.5294,1788877142.7189,6,481.18,1097.08,1578.27,0.0,15829.9,40212.4,2372.0,3183768:13;3183852:254;3183853:258;3183854:282;3183855:290
110841.6402,1788877142.8298,6,481.18,1098.51,1579.69,82.2,15830.1,40212.1,2372.0,3183768:13;3183852:254;3183853:258;3183854:283;3183855:291
110841.7497,1788877142.9392,6,481.18,1098.55,1579.73,26.9,15830.6,40211.6,2372.0,3183768:13;3183852:254;3183853:258;3183854:283;3183855:291
110841.8611,1788877143.0506,6,481.18,1100.60,1581.78,119.6,15830.4,40211.9,2372.0,3183768:13;3183852:254;3183853:259;3183854:283;3183855:291
110841.9698,1788877143.1593,6,481.18,1102.28,1583.46,137.9,15833.5,40208.7,2372.0,3183768:13;3183852:254;3183853:259;3183854:284;3183855:292
110842.0786,1788877143.2681,6,481.18,1103.93,1585.11,81.4,15837.7,40204.5,2372.0,3183768:13;3183852:255;3183853:259;3183854:284;3183855:293
110842.1893,1788877143.3788,6,481.18,1104.10,1585.29,9.0,15864.0,40178.2,2372.0,3183768:13;3183852:255;3183853:259;3183854:284;3183855:293
110842.2999,1788877143.4895,6,481.18,1106.38,1587.57,73.0,15864.4,40177.8,2372.0,3183768:13;3183852:255;3183853:260;3183854:285;3183855:293
110842.4096,1788877143.5991,6,481.18,1106.38,1587.57,0.0,15864.7,40177.5,2372.0,3183768:13;3183852:255;3183853:260;3183854:285;3183855:293
110842.5197,1788877143.7092,6,481.18,1107.75,1588.93,101.2,15867.9,40174.4,2372.0,3183768:13;3183852:256;3183853:260;3183854:285;3183855:294
110842.6286,1788877143.8181,6,481.18,1107.86,1589.04,0.0,15867.9,40174.4,2372.0,3183768:13;3183852:256;3183853:260;3183854:285;3183855:294
110842.7392,1788877143.9288,6,481.18,1109.12,1590.30,136.2,15864.5,40177.8,2372.0,3183768:13;3183852:254;3183853:260;3183854:285;3183855:297
110842.8494,1788877144.0389,6,481.18,1109.12,1590.30,0.0,15864.8,40177.5,2372.0,3183768:13;3183852:254;3183853:260;3183854:285;3183855:297
110842.9591,1788877144.1487,6,481.18,1109.75,1590.93,36.7,15864.5,40177.8,2372.0,3183768:13;3183852:254;3183853:260;3183854:285;3183855:297
110843.0683,1788877144.2578,6,481.18,1110.62,1591.80,27.3,15862.9,40179.4,2372.0,3183768:13;3183852:254;3183853:261;3183854:285;3183855:297
110843.1781,1788877144.3676,6,481.18,1112.13,1593.31,118.7,15863.6,40178.6,2372.0,3183768:13;3183852:255;3183853:261;3183854:286;3183855:298
110843.2876,1788877144.4772,6,481.18,1112.13,1593.31,0.0,15859.8,40182.4,2372.0,3183768:13;3183852:255;3183853:261;3183854:286;3183855:298
110843.3970,1788877144.5865,6,481.18,1113.71,1594.89,73.0,15866.5,40175.8,2372.0,3183768:13;3183852:255;3183853:261;3183854:286;3183855:299
110843.5065,1788877144.6960,6,481.18,1113.11,1594.30,36.4,15847.8,40194.4,2372.0,3183768:13;3183852:255;3183853:261;3183854:286;3183855:299
110843.6165,1788877144.8060,6,481.18,1114.80,1595.99,45.6,15847.8,40194.4,2372.0,3183768:13;3183852:255;3183853:262;3183854:286;3183855:299
110843.7260,1788877144.9155,6,481.18,1114.83,1596.01,9.1,15847.8,40194.4,2372.0,3183768:13;3183852:255;3183853:262;3183854:286;3183855:299
110843.8359,1788877145.0254,6,481.18,1115.72,1596.90,9.2,15848.0,40194.2,2372.0,3183768:13;3183852:255;3183853:262;3183854:286;3183855:299
110843.9450,1788877145.1346,6,481.18,1115.97,1597.15,9.1,15844.9,40197.3,2372.0,3183768:13;3183852:255;3183853:262;3183854:286;3183855:299
110844.0544,1788877145.2439,6,481.18,1116.29,1597.47,36.7,15845.1,40197.2,2372.0,3183768:13;3183852:256;3183853:262;3183854:286;3183855:299
110844.1636,1788877145.3532,6,481.18,1116.22,1597.40,0.0,15846.8,40195.4,2372.0,3183768:13;3183852:256;3183853:262;3183854:286;3183855:299
110844.2759,1788877145.4654,6,481.18,1117.83,1599.02,27.4,15852.7,40189.5,2372.0,3183768:13;3183852:256;3183853:262;3183854:287;3183855:300
110844.3853,1788877145.5748,6,481.18,1117.58,1598.77,27.3,15852.7,40189.5,2372.0,3183768:13;3183852:256;3183853:262;3183854:286;3183855:300
110844.4946,1788877145.6841,6,481.18,1118.91,1600.09,72.8,15852.9,40189.3,2372.0,3183768:13;3183852:256;3183853:263;3183854:287;3183855:300
110844.6045,1788877145.7940,6,481.18,1118.66,1599.84,0.0,15847.7,40194.5,2372.0,3183768:13;3183852:256;3183853:263;3183854:287;3183855:300
110844.7143,1788877145.9039,6,481.18,1120.54,1601.72,45.4,15847.7,40194.5,2372.0,3183768:13;3183852:256;3183853:263;3183854:288;3183855:300
110844.8246,1788877146.0141,6,481.18,1120.38,1601.57,36.7,15848.9,40193.3,2372.0,3183768:13;3183852:256;3183853:263;3183854:288;3183855:300
110844.9338,1788877146.1233,6,481.18,1120.03,1601.21,55.2,15848.9,40193.3,2372.0,3183768:13;3183852:256;3183853:263;3183854:287;3183855:300
110845.0426,1788877146.2321,6,481.18,1120.58,1601.77,72.9,15848.9,40193.3,2372.0,3183768:13;3183852:256;3183853:263;3183854:288;3183855:300
110845.1522,1788877146.3418,6,481.18,1121.83,1603.02,55.0,15849.2,40193.1,2372.0,3183768:13;3183852:256;3183853:264;3183854:288;3183855:301
110845.2615,1788877146.4510,6,481.18,1121.89,1603.07,9.0,15849.6,40192.6,2372.0,3183768:13;3183852:256;3183853:264;3183854:288;3183855:301
110845.3724,1788877146.5619,6,481.18,1123.03,1604.21,91.4,15849.4,40192.8,2372.0,3183768:13;3183852:257;3183853:264;3183854:288;3183855:301
110845.4817,1788877146.6713,6,481.18,1123.26,1604.45,36.5,15851.9,40190.4,2372.0,3183768:13;3183852:257;3183853:264;3183854:288;3183855:301
110845.5913,1788877146.7808,6,481.18,1126.49,1607.67,110.3,15856.8,40185.4,2372.0,3183768:13;3183852:258;3183853:265;3183854:289;3183855:302
110845.7004,1788877146.8900,6,481.18,1126.78,1607.96,27.0,15857.0,40185.2,2372.0,3183768:13;3183852:258;3183853:265;3183854:289;3183855:302
110845.8109,1788877147.0005,6,481.18,1129.18,1610.37,109.1,15860.7,40181.5,2372.0,3183768:13;3183852:258;3183853:266;3183854:289;3183855:303
110845.9209,1788877147.1105,6,481.18,1129.23,1610.41,18.2,15867.1,40175.1,2372.0,3183768:13;3183852:258;3183853:266;3183854:289;3183855:303
110846.0305,1788877147.2200,6,481.18,1130.50,1611.69,45.6,15911.0,40131.2,2372.0,3183768:13;3183852:258;3183853:266;3183854:290;3183855:303
110846.1401,1788877147.3296,6,481.18,1130.26,1611.45,17.7,15931.4,40110.8,2372.0,3183768:13;3183852:258;3183853:266;3183854:290;3183855:303
110846.2527,1788877147.4422,6,481.18,1130.81,1611.99,55.1,15933.3,40108.9,2372.0,3183768:13;3183852:258;3183853:266;3183854:291;3183855:303
110846.3617,1788877147.5513,6,481.18,1131.04,1612.23,27.5,16036.1,40006.2,2372.0,3183768:13;3183852:258;3183853:267;3183854:291;3183855:303
110846.4708,1788877147.6604,6,481.18,1132.31,1613.49,70.2,16036.2,40006.0,2372.0,3183768:13;3183852:258;3183853:267;3183854:291;3183855:303
110846.5846,1788877147.7741,6,481.18,1133.01,1614.19,8.6,16107.6,39934.7,2372.0,3183768:13;3183852:258;3183853:267;3183854:291;3183855:303
110846.7016,1788877147.8911,6,481.18,1134.63,1615.81,98.2,16107.4,39934.8,2372.0,3183768:13;3183852:258;3183853:268;3183854:292;3183855:304
110846.8136,1788877148.0031,6,481.18,1134.63,1615.81,0.0,16107.5,39934.7,2372.0,3183768:13;3183852:258;3183853:268;3183854:292;3183855:304
110846.9255,1788877148.1151,6,481.18,1136.18,1617.36,45.9,16099.6,39942.6,2372.0,3183768:13;3183852:258;3183853:269;3183854:292;3183855:304
110847.0344,1788877148.2239,6,481.18,1136.18,1617.36,0.0,16043.3,39998.9,2372.0,3183768:13;3183852:258;3183853:269;3183854:292;3183855:304
110847.1435,1788877148.3331,6,481.18,1136.60,1617.78,18.2,16043.0,39999.2,2372.0,3183768:13;3183852:259;3183853:269;3183854:292;3183855:304
110847.2535,1788877148.4431,6,481.18,1136.60,1617.78,0.0,16043.0,39999.2,2372.0,3183768:13;3183852:259;3183853:269;3183854:292;3183855:304
110847.3633,1788877148.5528,6,481.18,1137.79,1618.98,100.5,16043.0,39999.2,2372.0,3183768:13;3183852:259;3183853:269;3183854:292;3183855:304
110847.4728,1788877148.6623,6,481.18,1137.92,1619.10,0.0,16043.0,39999.2,2372.0,3183768:13;3183852:259;3183853:269;3183854:292;3183855:304
110847.5835,1788877148.7730,6,481.18,1139.61,1620.79,55.1,16043.0,39999.2,2372.0,3183768:13;3183852:259;3183853:269;3183854:293;3183855:305
110847.6924,1788877148.8820,6,481.18,1139.83,1621.02,9.0,16043.0,39999.2,2372.0,3183768:13;3183852:259;3183853:269;3183854:293;3183855:305
110847.8034,1788877148.9929,6,481.18,1141.12,1622.31,63.7,16085.8,39956.4,2372.0,3183768:13;3183852:259;3183853:270;3183854:294;3183855:305
110847.9134,1788877149.1029,6,481.18,1140.95,1622.13,9.2,16076.4,39965.8,2372.0,3183768:13;3183852:259;3183853:270;3183854:294;3183855:305
110848.0220,1788877149.2115,6,481.18,1141.73,1622.92,36.5,16076.4,39965.8,2372.0,3183768:13;3183852:259;3183853:270;3183854:294;3183855:306
110848.1315,1788877149.3210,6,481.18,1141.73,1622.92,0.0,16076.7,39965.5,2372.0,3183768:13;3183852:259;3183853:270;3183854:294;3183855:306
110848.2402,1788877149.4298,6,481.18,1142.36,1623.54,18.3,16072.9,39969.3,2372.0,3183768:13;3183852:259;3183853:270;3183854:294;3183855:306
110848.3492,1788877149.5388,6,481.18,1142.36,1623.54,0.0,16072.9,39969.3,2372.0,3183768:13;3183852:259;3183853:270;3183854:294;3183855:306
110848.4609,1788877149.6504,6,481.18,1146.01,1627.20,82.6,16074.0,39968.2,2372.0,3183768:13;3183852:260;3183853:270;3183854:297;3183855:306
110848.5698,1788877149.7594,6,481.18,1146.01,1627.20,8.6,16067.4,39974.9,2372.0,3183768:13;3183852:260;3183853:270;3183854:297;3183855:306
110848.6862,1788877149.8757,6,481.18,1147.14,1628.32,82.1,16060.5,39981.7,2372.0,3183768:13;3183852:261;3183853:270;3183854:297;3183855:306
110848.7953,1788877149.9848,6,481.31,1147.17,1628.48,9.0,16062.2,39980.0,2372.0,3183768:13;3183852:261;3183853:270;3183854:297;3183855:306
110848.9060,1788877150.0955,6,481.31,1145.26,1626.57,45.9,16048.8,39993.4,2372.0,3183768:13;3183852:258;3183853:270;3183854:297;3183855:307
110849.0149,1788877150.2044,6,481.31,1145.26,1626.57,9.1,16047.7,39994.6,2372.0,3183768:13;3183852:258;3183853:270;3183854:297;3183855:307
110849.1242,1788877150.3137,6,481.31,1149.28,1630.59,73.1,16032.1,40010.1,2372.0,3183768:13;3183852:259;3183853:271;3183854:300;3183855:307
110849.2336,1788877150.4231,6,481.31,1149.40,1630.71,9.2,16032.6,40009.6,2372.0,3183768:13;3183852:259;3183853:271;3183854:300;3183855:307
110849.3420,1788877150.5315,6,481.31,1150.23,1631.54,63.1,16034.1,40008.1,2372.0,3183768:13;3183852:259;3183853:271;3183854:300;3183855:307
110849.4529,1788877150.6424,6,481.31,1150.48,1631.79,9.2,16034.1,40008.1,2372.0,3183768:13;3183852:259;3183853:271;3183854:301;3183855:307
110849.5620,1788877150.7515,6,481.31,1152.86,1634.17,91.4,16033.9,40008.3,2372.0,3183768:13;3183852:259;3183853:272;3183854:301;3183855:308
110849.6713,1788877150.8608,6,481.31,1150.71,1632.02,27.0,16033.1,40009.1,2372.0,3183768:13;3183852:259;3183853:270;3183854:301;3183855:308
110849.7825,1788877150.9720,6,481.31,1151.71,1633.02,18.3,16034.0,40008.2,2372.0,3183768:13;3183852:259;3183853:270;3183854:301;3183855:308
110849.8915,1788877151.0811,6,481.31,1151.71,1633.02,0.0,16026.6,40015.6,2372.0,3183768:13;3183852:259;3183853:270;3183854:301;3183855:308
110850.0003,1788877151.1898,6,481.31,1153.50,1634.80,155.6,16025.9,40016.3,2372.0,3183768:13;3183852:260;3183853:270;3183854:301;3183855:309
110850.1096,1788877151.2991,6,481.31,1153.75,1635.05,9.2,16025.9,40016.3,2372.0,3183768:13;3183852:260;3183853:270;3183854:301;3183855:309
110850.2177,1788877151.4072,6,481.31,1155.49,1636.80,55.2,16025.9,40016.3,2372.0,3183768:13;3183852:261;3183853:270;3183854:301;3183855:310
110850.3263,1788877151.5158,6,481.31,1155.37,1636.68,18.4,16026.2,40016.0,2372.0,3183768:13;3183852:261;3183853:270;3183854:301;3183855:310
110850.4344,1788877151.6239,6,481.43,1169.61,1651.04,91.6,16030.4,40011.9,2372.0,3183768:13;3183852:262;3183853:272;3183854:303;3183855:320
110850.5437,1788877151.7332,6,481.93,1220.00,1701.94,182.8,16086.1,39956.1,2372.0,3183768:13;3183852:266;3183853:275;3183854:307;3183855:359
110850.6532,1788877151.8427,6,482.06,1221.96,1704.02,156.0,16084.6,39957.7,2372.0,3183768:13;3183852:266;3183853:276;3183854:308;3183855:360
110850.7626,1788877151.9522,6,482.31,1224.17,1706.48,100.1,16077.7,39964.5,2372.0,3183768:13;3183852:266;3183853:276;3183854:308;3183855:362
110850.8721,1788877152.0616,6,482.31,1225.22,1707.53,54.6,16076.5,39965.7,2372.0,3183768:13;3183852:266;3183853:277;3183854:309;3183855:362
110850.9825,1788877152.1721,6,482.31,1227.93,1710.24,45.5,16077.0,39965.2,2372.0,3183768:13;3183852:266;3183853:277;3183854:309;3183855:364
110851.0918,1788877152.2814,6,482.31,1228.66,1710.97,36.5,16077.0,39965.2,2372.0,3183768:13;3183852:266;3183853:277;3183854:309;3183855:365
110851.2014,1788877152.3910,6,482.31,1228.66,1710.97,0.0,16077.0,39965.3,2372.0,3183768:13;3183852:266;3183853:277;3183854:309;3183855:365
110851.3095,1788877152.4990,6,482.31,1229.92,1712.23,45.5,16077.0,39965.3,2372.0,3183768:13;3183852:266;3183853:277;3183854:309;3183855:365
110851.4197,1788877152.6092,6,482.31,1230.05,1712.36,0.0,16077.0,39965.3,2372.0,3183768:13;3183852:266;3183853:277;3183854:309;3183855:365
110851.5280,1788877152.7175,6,482.31,1230.58,1712.89,27.6,16079.0,39963.2,2372.0,3183768:13;3183852:266;3183853:277;3183854:309;3183855:365
110851.6368,1788877152.8263,6,482.31,1231.34,1713.64,9.2,16079.2,39963.0,2372.0,3183768:13;3183852:266;3183853:278;3183854:309;3183855:365
110851.7448,1788877152.9343,6,482.31,1232.12,1714.43,27.3,16079.2,39963.0,2372.0,3183768:13;3183852:267;3183853:278;3183854:309;3183855:365
110851.8555,1788877153.0450,6,482.31,1231.82,1714.13,18.2,16079.3,39962.9,2372.0,3183768:13;3183852:267;3183853:277;3183854:309;3183855:365
110851.9644,1788877153.1539,6,482.31,1231.97,1714.28,46.0,16079.8,39962.4,2372.0,3183768:13;3183852:267;3183853:278;3183854:309;3183855:365
110852.0736,1788877153.2631,6,482.31,1232.22,1714.53,9.1,16079.8,39962.4,2372.0,3183768:13;3183852:267;3183853:278;3183854:309;3183855:365
110852.1829,1788877153.3725,6,482.31,1233.29,1715.60,18.4,16078.3,39963.9,2372.0,3183768:13;3183852:267;3183853:278;3183854:310;3183855:366
110852.2918,1788877153.4813,6,482.31,1232.90,1715.21,18.3,16078.3,39963.9,2372.0,3183768:13;3183852:267;3183853:278;3183854:310;3183855:366
110852.4008,1788877153.5903,6,482.43,1237.53,1719.96,82.2,16080.3,39961.9,2372.0,3183768:13;3183852:268;3183853:279;3183854:310;3183855:368
110852.5103,1788877153.6998,6,482.56,1238.09,1720.65,109.2,16082.3,39960.0,2372.0,3183768:13;3183852:268;3183853:276;3183854:307;3183855:374
110852.6201,1788877153.8097,6,482.56,1240.79,1723.35,89.6,16083.4,39958.8,2372.0,3183768:13;3183852:266;3183853:277;3183854:307;3183855:378
110852.7316,1788877153.9212,6,482.56,1241.43,1723.99,18.4,16079.7,39962.5,2372.0,3183768:13;3183852:266;3183853:277;3183854:308;3183855:378
110852.8400,1788877154.0296,6,482.56,1242.31,1724.87,64.3,16078.9,39963.3,2372.0,3183768:13;3183852:266;3183853:277;3183854:308;3183855:378
110852.9491,1788877154.1386,6,482.56,1246.04,1728.60,128.4,16074.6,39967.7,2372.0,3183768:13;3183852:264;3183853:275;3183854:308;3183855:386
110853.0581,1788877154.2477,6,482.56,1247.59,1730.15,36.8,16074.8,39967.4,2372.0,3183768:13;3183852:265;3183853:276;3183854:308;3183855:386
110853.1668,1788877154.3563,6,482.56,1247.94,1730.50,36.8,16075.1,39967.2,2372.0,3183768:13;3183852:265;3183853:276;3183854:308;3183855:386
110853.2756,1788877154.4651,6,482.56,1249.56,1732.12,54.9,16076.3,39965.9,2372.0,3183768:13;3183852:266;3183853:277;3183854:309;3183855:386
110853.3850,1788877154.5746,6,482.56,1250.07,1732.62,9.0,16071.9,39970.3,2372.0,3183768:13;3183852:266;3183853:277;3183854:309;3183855:386
110853.4960,1788877154.6856,6,482.68,1250.96,1733.64,54.9,16068.0,39974.2,2372.0,3183768:13;3183852:266;3183853:277;3183854:307;3183855:388
110853.6051,1788877154.7947,6,482.68,1251.21,1733.89,18.0,16068.7,39973.6,2372.0,3183768:13;3183852:266;3183853:277;3183854:307;3183855:388
110853.7162,1788877154.9058,6,482.68,1251.39,1734.07,27.5,16069.1,39973.1,2372.0,3183768:13;3183852:266;3183853:278;3183854:307;3183855:388
110853.8253,1788877155.0149,6,482.68,1255.46,1738.15,73.6,16075.9,39966.3,2372.0,3183768:13;3183852:266;3183853:278;3183854:308;3183855:391
110853.9342,1788877155.1237,6,482.81,1255.48,1738.29,55.2,16113.5,39928.7,2372.0,3183768:13;3183852:264;3183853:279;3183854:308;3183855:392
110854.0430,1788877155.2326,6,482.81,1255.73,1738.54,9.2,16113.5,39928.7,2372.0,3183768:13;3183852:264;3183853:279;3183854:308;3183855:392
110854.1516,1788877155.3411,6,482.81,1256.64,1739.45,73.2,16114.3,39928.0,2372.0,3183768:13;3183852:265;3183853:278;3183854:309;3183855:392
110854.2621,1788877155.4516,6,482.81,1256.99,1739.80,18.1,16113.5,39928.7,2372.0,3183768:13;3183852:265;3183853:278;3183854:309;3183855:392
110854.3718,1788877155.5613,6,482.81,1257.29,1740.09,18.2,16113.5,39928.7,2372.0,3183768:13;3183852:265;3183853:279;3183854:309;3183855:392
110854.4819,1788877155.6714,6,482.81,1257.53,1740.34,18.4,16113.5,39928.7,2372.0,3183768:13;3183852:265;3183853:279;3183854:309;3183855:392
110854.5904,1788877155.7800,6,482.81,1258.36,1741.16,35.9,16113.8,39928.5,2372.0,3183768:13;3183852:265;3183853:279;3183854:310;3183855:392
110854.7018,1788877155.8913,6,482.81,1259.27,1742.08,46.0,16114.0,39928.3,2372.0,3183768:13;3183852:265;3183853:280;3183854:310;3183855:392
110854.8102,1788877155.9997,6,482.81,1263.45,1746.26,128.4,16103.4,39938.8,2372.0,3183768:13;3183852:266;3183853:278;3183854:309;3183855:398
110854.9192,1788877156.1088,6,482.81,1265.34,1748.15,55.4,16092.6,39949.6,2372.0,3183768:13;3183852:266;3183853:276;3183854:309;3183855:402
110855.0276,1788877156.2171,6,482.81,1265.85,1748.66,46.0,16092.8,39949.4,2372.0,3183768:13;3183852:266;3183853:276;3183854:309;3183855:402
110855.1363,1788877156.3259,6,482.81,1266.36,1749.17,9.1,16096.9,39945.4,2372.0,3183768:13;3183852:266;3183853:276;3183854:309;3183855:402
110855.2460,1788877156.4356,6,482.81,1266.53,1749.34,36.1,16097.1,39945.1,2372.0,3183768:13;3183852:266;3183853:277;3183854:309;3183855:402
110855.3568,1788877156.5463,6,482.81,1266.91,1749.72,18.4,16097.1,39945.1,2372.0,3183768:13;3183852:266;3183853:277;3183854:309;3183855:402
110855.4649,1788877156.6544,6,482.81,1267.16,1749.97,0.0,16097.1,39945.1,2372.0,3183768:13;3183852:266;3183853:277;3183854:309;3183855:402
110855.5751,1788877156.7646,6,482.81,1267.25,1750.06,18.2,16097.1,39945.1,2372.0,3183768:13;3183852:266;3183853:277;3183854:309;3183855:402
110855.6831,1788877156.8727,6,482.81,1267.62,1750.43,54.8,16099.0,39943.2,2372.0,3183768:13;3183852:267;3183853:277;3183854:309;3183855:402
110855.7928,1788877156.9823,6,482.81,1270.03,1752.84,72.5,16101.9,39940.3,2372.0,3183768:13;3183852:267;3183853:277;3183854:307;3183855:406
110855.9029,1788877157.0925,6,482.81,1275.29,1758.10,54.6,16099.9,39942.3,2372.0,3183768:13;3183852:268;3183853:277;3183854:307;3183855:410
110856.0131,1788877157.2026,6,482.81,1273.01,1755.82,46.0,16100.6,39941.6,2372.0,3183768:13;3183852:266;3183853:277;3183854:307;3183855:410
110856.1220,1788877157.3115,6,482.81,1273.73,1756.54,27.1,16104.3,39937.9,2372.0,3183768:13;3183852:266;3183853:278;3183854:308;3183855:410
110856.2327,1788877157.4222,6,482.81,1274.47,1757.28,27.6,16104.3,39938.0,2372.0,3183768:13;3183852:266;3183853:278;3183854:308;3183855:410
