t_mono,t_wall,n_procs,client_rss_mb,workers_rss_mb,tree_rss_mb,tree_cpu_pct,sys_used_mb,sys_available_mb,swap_used_mb,net_recv_mb,net_sent_mb,disk_read_mb,workers
111193.0626,1788877494.2521,6,365.28,393.32,758.60,116.4,15370.6,40671.6,2374.5,5904.028,3081.061,70604.732,3195483:13;3195515:95;3195516:95;3195517:95;3195518:95
111193.1744,1788877494.3639,6,333.31,393.32,726.62,191.1,15383.4,40658.8,2374.5,5904.029,3081.061,70604.732,3195483:13;3195515:95;3195516:95;3195517:95;3195518:95
111193.2841,1788877494.4737,6,344.39,481.36,825.74,270.2,15420.9,40621.4,2374.5,5904.029,3081.061,70604.732,3195483:13;3195515:117;3195516:117;3195517:117;3195518:117
111193.3955,1788877494.5850,6,344.39,567.86,912.24,399.6,15460.7,40581.5,2374.5,5904.029,3081.061,70604.732,3195483:13;3195515:139;3195516:139;3195517:139;3195518:139
111193.5053,1788877494.6948,6,345.34,633.56,978.90,218.4,15480.5,40561.7,2374.5,5904.045,3081.080,70604.732,3195483:13;3195515:154;3195516:156;3195517:157;3195518:155
111193.6151,1788877494.8047,6,345.34,665.19,1010.53,279.4,15497.6,40544.6,2374.5,5904.052,3081.138,70604.732,3195483:13;3195515:162;3195516:164;3195517:164;3195518:163
111193.7268,1788877494.9164,6,345.34,665.19,1010.53,0.0,15497.6,40544.6,2374.5,5904.052,3081.138,70604.732,3195483:13;3195515:162;3195516:164;3195517:164;3195518:163
111193.8372,1788877495.0268,6,345.34,667.69,1013.03,45.7,15495.6,40546.6,2374.5,5904.159,3081.160,70604.732,3195483:13;3195515:163;3195516:165;3195517:165;3195518:163
111193.9466,1788877495.1361,6,345.34,667.94,1013.28,0.0,15497.0,40545.2,2374.5,5904.219,3081.165,70604.732,3195483:13;3195515:163;3195516:165;3195517:165;3195518:163
111194.0577,1788877495.2472,6,345.34,670.31,1015.65,45.9,15498.5,40543.7,2374.5,5905.161,3081.215,70604.732,3195483:13;3195515:163;3195516:165;3195517:165;3195518:164
111194.1673,1788877495.3568,6,345.34,721.87,1067.21,544.2,15618.4,40423.8,2374.5,5905.466,3081.225,70604.732,3195483:13;3195515:176;3195516:178;3195517:178;3195518:177
111194.2838,1788877495.4734,6,345.34,712.39,1057.73,584.6,15606.4,40435.8,2374.5,5905.746,3081.240,70604.732,3195483:13;3195515:173;3195516:183;3195517:175;3195518:168
111194.3938,1788877495.5833,6,345.34,747.23,1092.57,173.5,15616.1,40426.2,2374.5,5905.771,3081.251,70604.732,3195483:13;3195515:191;3195516:189;3195517:186;3195518:168
111194.5032,1788877495.6927,6,345.34,774.30,1119.64,108.0,15626.6,40415.6,2374.5,5906.259,3081.295,70604.732,3195483:13;3195515:193;3195516:189;3195517:187;3195518:192
111194.6148,1788877495.8044,6,345.34,779.00,1124.34,72.2,15629.0,40413.2,2374.5,5906.259,3081.297,70604.732,3195483:13;3195515:193;3195516:189;3195517:187;3195518:197
111194.7250,1788877495.9146,6,345.34,782.85,1128.19,45.0,15629.8,40412.5,2374.5,5906.380,3081.337,70604.732,3195483:13;3195515:194;3195516:191;3195517:187;3195518:198
111194.8363,1788877496.0258,6,345.34,790.02,1135.36,55.0,15631.2,40411.0,2374.5,5906.451,3081.345,70604.732,3195483:13;3195515:196;3195516:195;3195517:187;3195518:199
111194.9453,1788877496.1348,6,345.34,792.17,1137.51,98.9,15627.9,40414.3,2374.5,5907.073,3081.396,70604.732,3195483:13;3195515:197;3195516:196;3195517:187;3195518:199
111195.0567,1788877496.2462,6,345.34,793.96,1139.30,36.1,15628.7,40413.5,2374.5,5907.171,3081.416,70604.732,3195483:13;3195515:197;3195516:197;3195517:187;3195518:201
111195.1677,1788877496.3573,6,345.34,797.22,1142.56,81.6,15632.1,40410.1,2374.5,5907.547,3081.451,70604.732,3195483:13;3195515:197;3195516:197;3195517:187;3195518:204
111195.2779,1788877496.4674,6,345.34,797.35,1142.69,9.2,15632.4,40409.9,2374.5,5907.644,3081.459,70604.732,3195483:13;3195515:197;3195516:197;3195517:187;3195518:204
111195.3863,1788877496.5759,6,345.34,801.84,1147.18,91.0,15634.6,40407.6,2374.5,5908.363,3081.511,70604.732,3195483:13;3195515:198;3195516:200;3195517:187;3195518:204
111195.4968,1788877496.6864,6,345.34,801.86,1147.20,0.0,15634.6,40407.6,2374.5,5908.572,3081.516,70604.732,3195483:13;3195515:198;3195516:200;3195517:187;3195518:204
111195.6076,1788877496.7971,6,345.34,802.75,1148.09,35.8,15634.6,40407.6,2374.5,5909.167,3081.551,70604.732,3195483:13;3195515:198;3195516:200;3195517:187;3195518:204
111195.7196,1788877496.9091,6,345.34,802.73,1148.07,9.0,15635.6,40406.7,2374.5,5909.317,3081.554,70604.732,3195483:13;3195515:198;3195516:200;3195517:187;3195518:204
111195.8308,1788877497.0204,6,345.34,804.04,1149.38,126.1,15635.8,40406.4,2374.5,5909.973,3081.601,70604.732,3195483:13;3195515:199;3195516:200;3195517:187;3195518:205
111195.9417,1788877497.1312,6,345.34,804.21,1149.55,9.2,15628.0,40414.2,2374.5,5910.132,3081.611,70604.732,3195483:13;3195515:199;3195516:200;3195517:187;3195518:205
111196.0509,1788877497.2404,6,345.34,815.54,1160.88,190.9,15634.1,40408.1,2374.5,5910.601,3081.659,70604.732,3195483:13;3195515:200;3195516:202;3195517:196;3195518:205
111196.1606,1788877497.3502,6,345.34,816.10,1161.44,27.6,15634.1,40408.1,2374.5,5910.621,3081.669,70604.732,3195483:13;3195515:200;3195516:202;3195517:196;3195518:205
111196.2696,1788877497.4591,6,345.34,817.73,1163.07,73.1,15634.6,40407.6,2374.5,5911.377,3081.717,70604.732,3195483:13;3195515:200;3195516:203;3195517:196;3195518:206
111196.3794,1788877497.5689,6,345.34,818.70,1164.04,36.2,15635.6,40406.6,2374.5,5911.399,3081.728,70604.732,3195483:13;3195515:200;3195516:203;3195517:196;3195518:206
111196.4895,1788877497.6791,6,345.34,821.10,1166.44,110.0,15636.9,40405.3,2374.5,5912.272,3081.778,70604.732,3195483:13;3195515:200;3195516:203;3195517:197;3195518:208
111196.5988,1788877497.7883,6,345.34,821.07,1166.41,18.4,15637.1,40405.1,2374.5,5912.347,3081.793,70604.732,3195483:13;3195515:200;3195516:203;3195517:197;3195518:208
111196.7073,1788877497.8968,6,345.34,824.17,1169.51,107.8,15638.1,40404.1,2374.5,5912.980,3081.832,70604.744,3195483:13;3195515:200;3195516:204;3195517:198;3195518:209
111196.8189,1788877498.0085,6,345.34,824.94,1170.28,26.1,15628.0,40414.2,2374.5,5913.136,3081.843,70604.744,3195483:13;3195515:201;3195516:205;3195517:198;3195518:209
111196.9333,1788877498.1229,6,345.34,828.50,1173.84,117.4,15629.5,40412.7,2374.5,5914.037,3081.895,70604.744,3195483:13;3195515:201;3195516:205;3195517:200;3195518:210
111197.0442,1788877498.2337,6,345.34,832.22,1177.56,45.6,15632.2,40410.0,2374.5,5914.418,3081.912,70604.744,3195483:13;3195515:205;3195516:205;3195517:200;3195518:210
111197.1534,1788877498.3429,6,345.34,834.25,1179.59,90.4,15633.4,40408.8,2374.5,5914.943,3081.952,70604.744,3195483:13;3195515:205;3195516:205;3195517:200;3195518:211
111197.2644,1788877498.4540,6,345.34,834.45,1179.79,18.0,15633.7,40408.6,2374.5,5914.955,3081.956,70604.744,3195483:13;3195515:205;3195516:205;3195517:200;3195518:211
111197.3753,1788877498.5648,6,345.34,845.85,1191.19,180.7,15640.6,40401.7,2374.5,5915.786,3082.002,70604.744,3195483:13;3195515:209;3195516:209;3195517:204;3195518:211
111197.4868,1788877498.6763,6,345.34,846.54,1191.88,45.0,15640.8,40401.4,2374.5,5915.853,3082.023,70604.744,3195483:13;3195515:209;3195516:209;3195517:204;3195518:211
111197.5973,1788877498.7869,6,345.34,848.12,1193.46,99.9,15642.0,40400.2,2374.5,5917.020,3082.076,70604.744,3195483:13;3195515:209;3195516:209;3195517:205;3195518:212
111197.7077,1788877498.8973,6,345.34,848.12,1193.46,0.0,15642.0,40400.2,2374.5,5917.138,3082.080,70604.744,3195483:13;3195515:209;3195516:209;3195517:205;3195518:212
111197.8178,1788877499.0073,6,345.34,851.06,1196.40,90.4,15643.8,40398.4,2374.5,5918.074,3082.130,70604.744,3195483:13;3195515:210;3195516:210;3195517:205;3195518:214
111197.9292,1788877499.1187,6,345.34,851.66,1197.00,9.1,15636.8,40405.4,2374.5,5918.128,3082.136,70604.744,3195483:13;3195515:210;3195516:210;3195517:206;3195518:214
111198.0377,1788877499.2273,6,345.34,854.66,1200.00,127.6,15639.8,40402.5,2374.5,5919.187,3082.184,70604.744,3195483:13;3195515:211;3195516:210;3195517:206;3195518:214
111198.1478,1788877499.3373,6,345.34,855.16,1200.50,18.2,15640.5,40401.7,2374.5,5919.205,3082.188,70604.744,3195483:13;3195515:212;3195516:210;3195517:206;3195518:214
111198.2579,1788877499.4475,6,345.34,858.86,1204.20,137.0,15645.9,40396.4,2374.5,5919.825,3082.237,70604.744,3195483:13;3195515:214;3195516:211;3195517:207;3195518:214
111198.3672,1788877499.5567,6,345.34,859.95,1205.29,36.8,15646.3,40395.9,2374.5,5919.899,3082.245,70604.744,3195483:13;3195515:215;3195516:211;3195517:207;3195518:214
111198.4759,1788877499.6654,6,345.34,866.06,1211.40,173.7,15649.8,40392.4,2374.5,5920.902,3082.296,70604.744,3195483:13;3195515:219;3195516:212;3195517:208;3195518:214
111198.5862,1788877499.7757,6,345.34,866.86,1212.20,36.2,15650.0,40392.2,2374.5,5920.972,3082.302,70604.744,3195483:13;3195515:219;3195516:212;3195517:208;3195518:214
111198.6958,1788877499.8853,6,345.34,875.62,1220.96,191.5,15654.4,40387.8,2374.5,5921.598,3082.342,70604.744,3195483:13;3195515:223;3195516:214;3195517:210;3195518:215
111198.8069,1788877499.9964,6,345.34,876.07,1221.41,61.8,15646.8,40395.4,2374.5,5921.630,3082.351,70604.744,3195483:13;3195515:223;3195516:214;3195517:211;3195518:215
111198.9192,1788877500.1087,6,345.34,883.50,1228.84,191.0,15656.2,40386.0,2374.5,5922.761,3082.401,70604.744,3195483:13;3195515:227;3195516:216;3195517:212;3195518:216
111199.0288,1788877500.2184,6,345.46,884.13,1229.59,18.4,15656.2,40386.0,2374.5,5922.818,3082.406,70604.744,3195483:13;3195515:227;3195516:216;3195517:212;3195518:216
