t_mono,t_wall,n_procs,client_rss_mb,workers_rss_mb,tree_rss_mb,tree_cpu_pct,sys_used_mb,sys_available_mb,swap_used_mb,workers
110359.9734,1788876661.1629,6,533.23,993.30,1526.53,18.2,16065.0,39977.2,2373.0,3171827:13;3171945:253;3171946:247;3171947:237;3171948:243
110360.0829,1788876661.2725,6,533.23,994.13,1527.36,27.2,16065.7,39976.5,2373.0,3171827:13;3171945:253;3171946:247;3171947:237;3171948:243
110360.1934,1788876661.3829,6,533.23,994.48,1527.70,9.0,16065.7,39976.5,2373.0,3171827:13;3171945:254;3171946:247;3171947:237;3171948:243
110360.3047,1788876661.4943,6,533.23,995.29,1528.52,82.7,16066.2,39976.0,2373.0,3171827:13;3171945:254;3171946:248;3171947:237;3171948:244
110360.4137,1788876661.6032,6,533.23,995.50,1528.73,9.0,16066.2,39976.0,2373.0,3171827:13;3171945:254;3171946:248;3171947:237;3171948:244
110360.5245,1788876661.7141,6,533.23,996.67,1529.90,27.6,16066.2,39976.0,2373.0,3171827:13;3171945:254;3171946:248;3171947:238;3171948:244
110360.6337,1788876661.8232,6,533.23,996.67,1529.90,0.0,16066.2,39976.0,2373.0,3171827:13;3171945:254;3171946:248;3171947:238;3171948:244
110360.7438,1788876661.9334,6,533.23,997.44,1530.67,45.5,16066.2,39976.0,2373.0,3171827:13;3171945:254;3171946:248;3171947:238;3171948:244
110360.8537,1788876662.0432,6,533.23,997.82,1531.05,9.2,16066.2,39976.0,2373.0,3171827:13;3171945:254;3171946:248;3171947:238;3171948:244
110360.9627,1788876662.1523,6,533.23,998.54,1531.76,27.6,16066.2,39976.0,2373.0,3171827:13;3171945:254;3171946:248;3171947:238;3171948:245
110361.0716,1788876662.2611,6,533.23,998.63,1531.86,9.2,16066.2,39976.0,2373.0,3171827:13;3171945:254;3171946:248;3171947:238;3171948:245
110361.1808,1788876662.3703,6,533.23,1000.76,1533.98,137.3,16113.0,39929.3,2373.0,3171827:13;3171945:254;3171946:249;3171947:239;3171948:245
110361.2900,1788876662.4795,6,533.23,1001.01,1534.23,9.2,16113.7,39928.5,2373.0,3171827:13;3171945:254;3171946:249;3171947:239;3171948:245
110361.3990,1788876662.5886,6,533.23,1002.12,1535.34,82.4,16117.3,39924.9,2373.0,3171827:13;3171945:255;3171946:249;3171947:240;3171948:245
110361.5083,1788876662.6979,6,533.23,1002.60,1535.83,9.1,16117.6,39924.6,2373.0,3171827:13;3171945:255;3171946:250;3171947:240;3171948:246
110361.6183,1788876662.8078,6,533.23,1004.17,1537.40,54.0,16117.6,39924.6,2373.0,3171827:13;3171945:255;3171946:250;3171947:240;3171948:246
110361.7294,1788876662.9189,6,533.23,1004.83,1538.05,27.6,16117.1,39925.1,2373.0,3171827:13;3171945:255;3171946:251;3171947:241;3171948:246
110361.8384,1788876663.0280,6,533.23,1004.93,1538.16,45.8,16112.4,39929.8,2373.0,3171827:13;3171945:255;3171946:251;3171947:241;3171948:245
110361.9475,1788876663.1370,6,533.23,1005.44,1538.67,18.4,16112.6,39929.6,2373.0,3171827:13;3171945:255;3171946:251;3171947:241;3171948:245
110362.0567,1788876663.2463,6,533.23,1006.70,1539.93,100.8,16114.3,39928.0,2373.0,3171827:13;3171945:256;3171946:251;3171947:242;3171948:246
110362.1659,1788876663.3554,6,533.23,1006.96,1540.19,45.5,16114.3,39928.0,2373.0,3171827:13;3171945:256;3171946:251;3171947:242;3171948:246
110362.2757,1788876663.4652,6,533.23,1008.71,1541.94,100.9,16119.4,39922.8,2373.0,3171827:13;3171945:257;3171946:251;3171947:242;3171948:246
110362.3848,1788876663.5743,6,533.23,1009.20,1542.42,9.1,16119.7,39922.6,2373.0,3171827:13;3171945:257;3171946:251;3171947:242;3171948:246
110362.4946,1788876663.6842,6,533.23,1011.16,1544.39,54.5,16119.9,39922.3,2373.0,3171827:13;3171945:257;3171946:252;3171947:242;3171948:247
110362.6047,1788876663.7943,6,533.23,1011.71,1544.93,18.2,16119.9,39922.3,2373.0,3171827:13;3171945:257;3171946:252;3171947:243;3171948:247
110362.7148,1788876663.9044,6,533.23,1013.43,1546.66,64.4,16120.2,39922.1,2373.0,3171827:13;3171945:257;3171946:252;3171947:243;3171948:248
110362.8235,1788876664.0131,6,533.23,1013.65,1546.88,9.1,16120.2,39922.1,2373.0,3171827:13;3171945:257;3171946:252;3171947:243;3171948:248
110362.9339,1788876664.1235,6,533.23,1014.76,1547.99,90.6,16112.5,39929.8,2373.0,3171827:13;3171945:258;3171946:252;3171947:244;3171948:248
110363.0444,1788876664.2339,6,533.23,1014.89,1548.11,0.0,16112.5,39929.8,2373.0,3171827:13;3171945:258;3171946:252;3171947:244;3171948:248
110363.1534,1788876664.3429,6,533.23,1015.86,1549.08,27.2,16108.9,39933.4,2373.0,3171827:13;3171945:258;3171946:252;3171947:244;3171948:249
110363.2636,1788876664.4532,6,533.23,1015.86,1549.08,0.0,16109.1,39933.1,2373.0,3171827:13;3171945:258;3171946:252;3171947:244;3171948:249
110363.3750,1788876664.5646,6,533.23,1015.71,1548.94,55.2,16109.1,39933.1,2373.0,3171827:13;3171945:259;3171946:252;3171947:244;3171948:248
110363.4838,1788876664.6734,6,533.23,1015.96,1549.19,0.0,16109.1,39933.1,2373.0,3171827:13;3171945:259;3171946:252;3171947:244;3171948:249
110363.5926,1788876664.7822,6,533.23,1017.97,1551.20,63.5,16105.3,39936.9,2373.0,3171827:13;3171945:259;3171946:253;3171947:245;3171948:249
110363.7030,1788876664.8926,6,533.23,1018.10,1551.32,0.0,16105.5,39936.7,2373.0,3171827:13;3171945:259;3171946:253;3171947:245;3171948:249
110363.8136,1788876665.0031,6,533.23,1019.78,1553.01,73.2,16118.9,39923.3,2373.0,3171827:13;3171945:259;3171946:253;3171947:245;3171948:250
110363.9228,1788876665.1124,6,533.23,1020.26,1553.48,9.1,16118.8,39923.4,2373.0,3171827:13;3171945:259;3171946:254;3171947:245;3171948:250
110364.0323,1788876665.2219,6,533.23,1019.97,1553.20,73.1,16118.8,39923.4,2373.0,3171827:13;3171945:259;3171946:254;3171947:244;3171948:250
110364.1419,1788876665.3314,6,533.23,1020.59,1553.82,9.1,16119.0,39923.2,2373.0,3171827:13;3171945:259;3171946:254;3171947:244;3171948:250
110364.2518,1788876665.4413,6,533.23,1021.26,1554.48,73.3,16127.9,39914.3,2373.0,3171827:13;3171945:259;3171946:255;3171947:244;3171948:250
110364.3609,1788876665.5504,6,533.23,1021.63,1554.86,9.1,16121.1,39921.1,2373.0,3171827:13;3171945:259;3171946:255;3171947:244;3171948:250
110364.4702,1788876665.6597,6,533.23,1023.01,1556.23,73.0,16121.9,39920.3,2373.0,3171827:13;3171945:259;3171946:255;3171947:245;3171948:250
110364.5796,1788876665.7691,6,533.23,1023.85,1557.07,18.4,16122.1,39920.1,2373.0,3171827:13;3171945:259;3171946:256;3171947:246;3171948:250
110364.6887,1788876665.8782,6,533.23,1026.22,1559.45,91.6,16123.1,39919.1,2373.0,3171827:13;3171945:260;3171946:256;3171947:246;3171948:251
110364.7978,1788876665.9874,6,533.23,1026.22,1559.45,9.1,16142.0,39900.2,2373.0,3171827:13;3171945:260;3171946:256;3171947:246;3171948:251
110364.9079,1788876666.0974,6,533.23,1027.02,1560.25,45.9,16143.4,39898.8,2373.0,3171827:13;3171945:260;3171946:256;3171947:246;3171948:251
110365.0170,1788876666.2065,6,533.23,1027.02,1560.25,0.0,16143.4,39898.8,2373.0,3171827:13;3171945:260;3171946:256;3171947:246;3171948:251
110365.1264,1788876666.3159,6,533.23,1028.14,1561.37,89.9,16132.3,39909.9,2373.0,3171827:13;3171945:260;3171946:256;3171947:247;3171948:252
110365.2377,1788876666.4273,6,533.23,1028.14,1561.37,9.1,16153.0,39889.2,2373.0,3171827:13;3171945:260;3171946:256;3171947:247;3171948:252
110365.3473,1788876666.5368,6,533.23,1030.42,1563.64,128.1,16154.1,39888.2,2373.0,3171827:13;3171945:261;3171946:257;3171947:247;3171948:252
110365.4565,1788876666.6461,6,533.23,1030.43,1563.66,18.3,16159.0,39883.3,2373.0,3171827:13;3171945:261;3171946:257;3171947:247;3171948:252
110365.5658,1788876666.7553,6,533.23,1032.17,1565.39,89.8,16186.7,39855.5,2373.0,3171827:13;3171945:262;3171946:257;3171947:248;3171948:253
110365.6771,1788876666.8667,6,533.23,1032.17,1565.39,0.0,16189.6,39852.6,2373.0,3171827:13;3171945:262;3171946:257;3171947:248;3171948:253
110365.7865,1788876666.9761,6,533.23,1034.81,1568.04,108.0,16204.8,39837.4,2373.0,3171827:13;3171945:263;3171946:258;3171947:248;3171948:253
110365.8977,1788876667.0873,6,533.23,1034.81,1568.04,0.0,16209.0,39833.3,2373.0,3171827:13;3171945:263;3171946:258;3171947:248;3171948:253
110366.0085,1788876667.1980,6,533.23,1036.78,1570.00,109.5,16224.2,39818.0,2373.0,3171827:13;3171945:264;3171946:258;3171947:248;3171948:254
110366.1178,1788876667.3074,6,533.23,1036.78,1570.00,0.0,16231.3,39810.9,2373.0,3171827:13;3171945:264;3171946:258;3171947:248;3171948:254
110366.2274,1788876667.4170,6,533.23,1037.83,1571.05,36.5,16233.7,39808.5,2373.0,3171827:13;3171945:264;3171946:258;3171947:249;3171948:254
110366.3370,1788876667.5265,6,533.23,1037.83,1571.05,0.0,16247.1,39795.1,2373.0,3171827:13;3171945:264;3171946:258;3171947:249;3171948:254
110366.4474,1788876667.6370,6,533.23,1040.14,1573.37,54.7,16264.1,39778.1,2373.0,3171827:13;3171945:264;3171946:260;3171947:249;3171948:254
110366.5571,1788876667.7466,6,533.23,1040.14,1573.37,9.2,16264.5,39777.7,2373.0,3171827:13;3171945:264;3171946:260;3171947:249;3171948:254
110366.6661,1788876667.8557,6,533.23,1041.24,1574.46,118.1,16271.7,39770.6,2373.0,3171827:13;3171945:265;3171946:260;3171947:249;3171948:254
110366.7762,1788876667.9658,6,533.23,1041.61,1574.84,9.1,16274.4,39767.8,2373.0,3171827:13;3171945:265;3171946:260;3171947:249;3171948:254
110366.8866,1788876668.0762,6,533.23,1042.68,1575.91,36.7,16284.1,39758.2,2373.0,3171827:13;3171945:266;3171946:260;3171947:249;3171948:254
110366.9957,1788876668.1852,6,533.23,1042.68,1575.91,0.0,16284.1,39758.2,2373.0,3171827:13;3171945:266;3171946:260;3171947:249;3171948:254
110367.1058,1788876668.2954,6,533.23,1043.88,1577.11,46.0,16286.2,39756.0,2373.0,3171827:13;3171945:266;3171946:260;3171947:250;3171948:255
110367.2146,1788876668.4041,6,533.23,1043.88,1577.11,0.0,16286.2,39756.0,2373.0,3171827:13;3171945:266;3171946:260;3171947:250;3171948:255
110367.3244,1788876668.5139,6,533.23,1045.39,1578.61,127.4,16300.4,39741.9,2373.0,3171827:13;3171945:267;3171946:261;3171947:250;3171948:255
110367.4341,1788876668.6236,6,533.23,1045.39,1578.61,0.0,16300.4,39741.9,2373.0,3171827:13;3171945:267;3171946:261;3171947:250;3171948:255
110367.5443,1788876668.7338,6,533.23,1047.49,1580.72,63.8,16299.9,39742.3,2373.0,3171827:13;3171945:267;3171946:261;3171947:251;3171948:256
110367.6537,1788876668.8433,6,533.23,1047.49,1580.72,9.2,16301.4,39740.8,2373.0,3171827:13;3171945:267;3171946:261;3171947:251;3171948:256
110367.7626,1788876668.9521,6,533.23,1049.23,1582.46,63.9,16307.0,39735.2,2373.0,3171827:13;3171945:267;3171946:261;3171947:252;3171948:256
110367.8720,1788876669.0615,6,533.23,1049.23,1582.46,9.1,16307.5,39734.8,2373.0,3171827:13;3171945:267;3171946:261;3171947:252;3171948:256
110367.9822,1788876669.1718,6,533.23,1049.92,1583.15,54.7,16310.2,39732.1,2373.0,3171827:13;3171945:267;3171946:262;3171947:252;3171948:256
110368.0918,1788876669.2814,6,533.23,1049.92,1583.15,9.1,16310.2,39732.1,2373.0,3171827:13;3171945:267;3171946:262;3171947:252;3171948:256
110368.2015,1788876669.3911,6,533.23,1051.88,1585.10,73.3,16310.7,39731.6,2373.0,3171827:13;3171945:268;3171946:263;3171947:252;3171948:256
110368.3109,1788876669.5004,6,533.23,1051.88,1585.10,9.2,16311.5,39730.8,2373.0,3171827:13;3171945:268;3171946:263;3171947:252;3171948:256
110368.4200,1788876669.6095,6,533.23,1052.52,1585.75,100.4,16324.5,39717.8,2373.0,3171827:13;3171945:269;3171946:263;3171947:252;3171948:256
110368.5295,1788876669.7191,6,533.23,1052.52,1585.75,9.2,16323.0,39719.3,2373.0,3171827:13;3171945:269;3171946:263;3171947:252;3171948:256
110368.6387,1788876669.8282,6,533.23,1055.25,1588.48,128.0,16323.2,39719.0,2373.0,3171827:13;3171945:269;3171946:263;3171947:253;3171948:257
110368.7482,1788876669.9378,6,533.23,1055.25,1588.48,0.0,16323.2,39719.0,2373.0,3171827:13;3171945:269;3171946:263;3171947:253;3171948:257
110368.8580,1788876670.0476,6,533.23,1056.62,1589.85,81.9,16326.9,39715.4,2373.0,3171827:13;3171945:270;3171946:263;3171947:254;3171948:257
110368.9680,1788876670.1575,6,533.23,1056.55,1589.77,27.6,16327.6,39714.6,2373.0,3171827:13;3171945:269;3171946:263;3171947:254;3171948:257
110369.0769,1788876670.2665,6,533.23,1057.73,1590.96,54.7,16328.1,39714.1,2373.0,3171827:13;3171945:270;3171946:264;3171947:254;3171948:257
110369.1868,1788876670.3763,6,533.23,1057.86,1591.09,0.0,16328.3,39713.9,2373.0,3171827:13;3171945:270;3171946:264;3171947:254;3171948:257
110369.2969,1788876670.4864,6,533.23,1059.98,1593.20,36.7,16329.1,39713.1,2373.0,3171827:13;3171945:270;3171946:264;3171947:255;3171948:258
110369.4062,1788876670.5957,6,533.23,1059.98,1593.20,0.0,16329.1,39713.1,2373.0,3171827:13;3171945:270;3171946:264;3171947:255;3171948:258
110369.5159,1788876670.7054,6,533.23,1059.88,1593.11,18.2,16329.1,39713.1,2373.0,3171827:13;3171945:270;3171946:264;3171947:255;3171948:258
110369.6258,1788876670.8153,6,533.23,1059.88,1593.11,0.0,16328.9,39713.3,2373.0,3171827:13;3171945:270;3171946:264;3171947:255;3171948:258
110369.7363,1788876670.9258,6,533.23,1060.93,1594.16,72.9,16329.2,39713.1,2373.0,3171827:13;3171945:270;3171946:265;3171947:254;3171948:258
110369.8459,1788876671.0355,6,533.23,1061.18,1594.41,9.1,16328.2,39714.0,2373.0,3171827:13;3171945:270;3171946:265;3171947:254;3171948:258
110369.9559,1788876671.1455,6,533.23,1062.18,1595.40,64.2,16326.1,39716.1,2373.0,3171827:13;3171945:271;3171946:266;3171947:255;3171948:258
110370.0652,1788876671.2548,6,533.23,1062.30,1595.53,0.0,16325.7,39716.5,2373.0,3171827:13;3171945:271;3171946:266;3171947:255;3171948:258
110370.1739,1788876671.3634,6,533.23,1063.23,1596.46,63.8,16335.6,39706.7,2373.0,3171827:13;3171945:271;3171946:266;3171947:255;3171948:258
110370.2835,1788876671.4730,6,533.23,1063.23,1596.46,18.2,16335.8,39706.5,2373.0,3171827:13;3171945:271;3171946:266;3171947:255;3171948:258
110370.3938,1788876671.5834,6,533.23,1065.29,1598.52,73.2,16336.3,39706.0,2373.0,3171827:13;3171945:272;3171946:267;3171947:255;3171948:258
110370.5030,1788876671.6926,6,533.23,1066.11,1599.33,45.5,16336.8,39705.4,2373.0,3171827:13;3171945:272;3171946:267;3171947:255;3171948:258
110370.6132,1788876671.8027,6,533.35,1067.12,1600.47,63.9,16336.7,39705.5,2373.0,3171827:13;3171945:272;3171946:268;3171947:256;3171948:258
110370.7227,1788876671.9123,6,533.35,1067.36,1600.71,0.0,16336.4,39705.8,2373.0,3171827:13;3171945:272;3171946:268;3171947:256;3171948:258
110370.8335,1788876672.0231,6,533.35,1068.23,1601.59,27.3,16337.5,39704.7,2373.0,3171827:13;3171945:272;3171946:268;3171947:256;3171948:259
110370.9435,1788876672.1330,6,533.35,1068.73,1602.08,18.3,16337.4,39704.8,2373.0,3171827:13;3171945:272;3171946:268;3171947:257;3171948:259
110371.0526,1788876672.2421,6,533.35,1070.62,1603.97,91.9,16338.1,39704.1,2373.0,3171827:13;3171945:273;3171946:269;3171947:257;3171948:259
110371.1617,1788876672.3513,6,533.35,1071.38,1604.73,9.1,16339.9,39702.4,2373.0,3171827:13;3171945:273;3171946:269;3171947:257;3171948:259
110371.2718,1788876672.4614,6,533.35,1072.48,1605.83,27.5,16339.0,39703.2,2373.0,3171827:13;3171945:273;3171946:270;3171947:258;3171948:260
110371.3809,1788876672.5705,6,533.35,1072.48,1605.83,0.0,16341.0,39701.3,2373.0,3171827:13;3171945:273;3171946:270;3171947:258;3171948:260
110371.4901,1788876672.6797,6,533.35,1073.29,1606.64,127.9,16338.5,39703.7,2373.0,3171827:13;3171945:273;3171946:270;3171947:258;3171948:260
110371.5997,1788876672.7892,6,533.35,1073.52,1606.88,9.2,16338.5,39703.7,2373.0,3171827:13;3171945:273;3171946:270;3171947:258;3171948:260
110371.7086,1788876672.8981,6,533.35,1075.16,1608.51,100.9,16334.5,39707.7,2373.0,3171827:13;3171945:273;3171946:270;3171947:259;3171948:260
110371.8176,1788876673.0072,6,533.35,1075.79,1609.14,18.4,16334.2,39708.0,2373.0,3171827:13;3171945:273;3171946:270;3171947:259;3171948:261
110371.9267,1788876673.1163,6,533.35,1077.92,1611.27,82.2,16327.9,39714.3,2373.0,3171827:13;3171945:274;3171946:270;3171947:260;3171948:261
110372.0361,1788876673.2257,6,533.35,1078.17,1611.52,18.1,16327.9,39714.3,2373.0,3171827:13;3171945:274;3171946:270;3171947:260;3171948:262
110372.1465,1788876673.3361,6,533.35,1079.59,1612.95,64.0,16326.4,39715.8,2373.0,3171827:13;3171945:274;3171946:271;3171947:260;3171948:262
110372.2559,1788876673.4454,6,533.35,1079.84,1613.20,9.0,16326.4,39715.8,2373.0,3171827:13;3171945:274;3171946:271;3171947:260;3171948:262
110372.3670,1788876673.5566,6,533.35,1081.88,1615.23,54.9,16329.4,39712.8,2373.0,3171827:13;3171945:275;3171946:272;3171947:260;3171948:262
110372.4764,1788876673.6660,6,533.35,1081.75,1615.11,9.1,16329.6,39712.6,2373.0,3171827:13;3171945:275;3171946:272;3171947:260;3171948:262
110372.5867,1788876673.7763,6,533.35,1081.71,1615.07,90.3,16329.6,39712.6,2373.0,3171827:13;3171945:275;3171946:272;3171947:260;3171948:262
110372.6975,1788876673.8871,6,533.35,1081.71,1615.07,9.1,16329.6,39712.6,2373.0,3171827:13;3171945:275;3171946:272;3171947:260;3171948:262
110372.8080,1788876673.9975,6,533.35,1083.38,1616.73,18.2,16329.6,39712.6,2373.0,3171827:13;3171945:275;3171946:272;3171947:260;3171948:263
110372.9174,1788876674.1069,6,533.35,1083.38,1616.73,0.0,16329.8,39712.4,2373.0,3171827:13;3171945:275;3171946:272;3171947:260;3171948:263
110373.0263,1788876674.2159,6,533.35,1083.34,1616.69,73.3,16329.8,39712.4,2373.0,3171827:13;3171945:275;3171946:272;3171947:260;3171948:263
110373.1356,1788876674.3251,6,533.35,1083.65,1617.00,45.9,16327.4,39714.8,2373.0,3171827:13;3171945:276;3171946:272;3171947:260;3171948:263
110373.2445,1788876674.4341,6,533.35,1084.42,1617.77,45.5,16327.5,39714.7,2373.0,3171827:13;3171945:276;3171946:272;3171947:261;3171948:263
110373.3546,1788876674.5441,6,533.35,1084.42,1617.77,0.0,16327.5,39714.7,2373.0,3171827:13;3171945:276;3171946:272;3171947:261;3171948:263
110373.4647,1788876674.6543,6,533.35,1084.99,1618.34,90.7,16329.6,39712.6,2373.0,3171827:13;3171945:276;3171946:272;3171947:261;3171948:263
110373.5751,1788876674.7646,6,533.35,1084.70,1618.05,0.0,16308.6,39733.6,2373.0,3171827:13;3171945:276;3171946:272;3171947:260;3171948:263
110373.6856,1788876674.8751,6,533.35,1085.01,1618.36,27.2,16307.5,39734.8,2373.0,3171827:13;3171945:276;3171946:272;3171947:260;3171948:263
110373.7962,1788876674.9857,6,533.35,1085.14,1618.49,0.0,16302.3,39739.9,2373.0,3171827:13;3171945:276;3171946:272;3171947:260;3171948:264
110373.9076,1788876675.0971,6,533.35,1086.00,1619.36,63.9,16296.8,39745.5,2373.0,3171827:13;3171945:276;3171946:272;3171947:261;3171948:264
110374.0171,1788876675.2066,6,533.35,1086.17,1619.52,18.3,16296.8,39745.5,2373.0,3171827:13;3171945:276;3171946:273;3171947:261;3171948:264
110374.1262,1788876675.3157,6,533.48,1086.61,1620.09,55.0,16296.8,39745.5,2373.0,3171827:13;3171945:277;3171946:273;3171947:261;3171948:264
110374.2354,1788876675.4249,6,533.48,1087.09,1620.57,36.0,16295.0,39747.2,2373.0,3171827:13;3171945:277;3171946:273;3171947:261;3171948:264
110374.3465,1788876675.5360,6,533.48,1089.27,1622.74,100.8,16292.3,39750.0,2373.0,3171827:13;3171945:277;3171946:275;3171947:261;3171948:264
110374.4557,1788876675.6452,6,533.48,1089.78,1623.26,27.5,16292.3,39750.0,2373.0,3171827:13;3171945:277;3171946:275;3171947:261;3171948:264
110374.5649,1788876675.7544,6,533.48,1090.50,1623.98,45.3,16288.6,39753.7,2373.0,3171827:13;3171945:277;3171946:275;3171947:262;3171948:264
110374.6751,1788876675.8647,6,533.48,1091.01,1624.48,18.2,16288.6,39753.7,2373.0,3171827:13;3171945:277;3171946:275;3171947:262;3171948:264
110374.7844,1788876675.9740,6,533.48,1092.36,1625.83,82.5,16288.6,39753.7,2373.0,3171827:13;3171945:277;3171946:276;3171947:262;3171948:264
110374.8935,1788876676.0830,6,533.48,1092.36,1625.83,0.0,16287.8,39754.4,2373.0,3171827:13;3171945:277;3171946:276;3171947:262;3171948:264
110375.0036,1788876676.1931,6,533.48,1092.74,1626.21,64.1,16287.2,39755.0,2373.0,3171827:13;3171945:278;3171946:276;3171947:262;3171948:264
110375.1128,1788876676.3023,6,533.48,1092.99,1626.46,27.3,16285.1,39757.2,2373.0,3171827:13;3171945:278;3171946:276;3171947:262;3171948:264
110375.2224,1788876676.4119,6,533.48,1093.10,1626.57,9.1,16285.1,39757.2,2373.0,3171827:13;3171945:278;3171946:276;3171947:262;3171948:264
110375.3318,1788876676.5214,6,533.48,1093.45,1626.93,9.2,16285.1,39757.2,2373.0,3171827:13;3171945:278;3171946:276;3171947:262;3171948:264
110375.4409,1788876676.6304,6,533.48,1095.07,1628.54,45.5,16285.1,39757.2,2373.0,3171827:13;3171945:278;3171946:276;3171947:263;3171948:266
110375.5507,1788876676.7402,6,533.48,1095.59,1629.06,27.6,16283.1,39759.1,2373.0,3171827:13;3171945:278;3171946:276;3171947:263;3171948:266
110375.6594,1788876676.8489,6,533.48,1102.02,1635.50,73.4,16286.8,39755.5,2373.0,3171827:13;3171945:279;3171946:277;3171947:262;3171948:271
110375.7686,1788876676.9582,6,533.48,1096.95,1630.42,45.5,16285.8,39756.5,2373.0,3171827:13;3171945:279;3171946:277;3171947:262;3171948:266
110375.8783,1788876677.0678,6,533.48,1098.00,1631.47,45.5,16281.6,39760.6,2373.0,3171827:13;3171945:279;3171946:278;3171947:262;3171948:266
110375.9885,1788876677.1780,6,533.48,1098.38,1631.86,9.1,16281.9,39760.3,2373.0,3171827:13;3171945:279;3171946:278;3171947:263;3171948:266
110376.0989,1788876677.2884,6,533.48,1100.04,1633.52,63.8,16267.3,39774.9,2373.0,3171827:13;3171945:280;3171946:278;3171947:263;3171948:266
110376.2085,1788876677.3981,6,533.48,1099.52,1633.00,27.5,16299.8,39742.4,2373.0,3171827:13;3171945:279;3171946:278;3171947:263;3171948:266
110376.3175,1788876677.5071,6,533.48,1101.00,1634.48,73.3,16323.5,39718.7,2373.0,3171827:13;3171945:280;3171946:279;3171947:263;3171948:267
110376.4269,1788876677.6164,6,533.48,1101.89,1635.36,9.0,16324.0,39718.2,2373.0,3171827:13;3171945:280;3171946:279;3171947:263;3171948:267
110376.5383,1788876677.7279,6,533.48,1101.93,1635.40,45.8,16324.5,39717.7,2373.0,3171827:13;3171945:280;3171946:279;3171947:263;3171948:267
110376.6475,1788876677.8370,6,533.48,1102.55,1636.03,9.1,16324.5,39717.7,2373.0,3171827:13;3171945:280;3171946:280;3171947:263;3171948:267
110376.7575,1788876677.9471,6,533.48,1103.35,1636.82,45.1,16324.5,39717.7,2373.0,3171827:13;3171945:280;3171946:280;3171947:263;3171948:267
110376.8681,1788876678.0576,6,533.48,1103.10,1636.57,18.2,16321.4,39720.8,2373.0,3171827:13;3171945:280;3171946:280;3171947:263;3171948:268
110376.9786,1788876678.1681,6,533.48,1104.60,1638.07,44.7,16321.1,39721.1,2373.0,3171827:13;3171945:280;3171946:280;3171947:263;3171948:268
110377.0905,1788876678.2800,6,533.48,1104.54,1638.02,9.0,16321.1,39721.1,2373.0,3171827:13;3171945:280;3171946:280;3171947:264;3171948:268
110377.2013,1788876678.3909,6,533.48,1106.29,1639.76,82.5,16315.6,39726.6,2373.0,3171827:13;3171945:281;3171946:280;3171947:264;3171948:269
110377.3106,1788876678.5001,6,533.48,1108.01,1641.48,72.7,16316.4,39725.8,2373.0,3171827:13;3171945:281;3171946:281;3171947:264;3171948:269
110377.4207,1788876678.6102,6,533.48,1113.54,1647.02,63.5,16324.7,39717.5,2373.0,3171827:13;3171945:287;3171946:281;3171947:264;3171948:269
110377.5310,1788876678.7205,6,533.48,1109.66,1643.14,45.2,16320.7,39721.5,2373.0,3171827:13;3171945:282;3171946:281;3171947:264;3171948:269
110377.6416,1788876678.8311,6,533.48,1110.98,1644.45,72.8,16325.5,39716.8,2373.0,3171827:13;3171945:283;3171946:282;3171947:264;3171948:269
110377.7517,1788876678.9412,6,533.48,1111.36,1644.84,27.6,16316.0,39726.2,2373.0,3171827:13;3171945:283;3171946:282;3171947:264;3171948:269
110377.8606,1788876679.0501,6,533.48,1112.02,1645.49,63.6,16310.9,39731.3,2373.0,3171827:13;3171945:283;3171946:282;3171947:264;3171948:269
110377.9707,1788876679.1603,6,533.48,1111.77,1645.24,0.0,16311.1,39731.1,2373.0,3171827:13;3171945:283;3171946:282;3171947:264;3171948:269
110378.0810,1788876679.2705,6,533.48,1112.41,1645.89,36.5,16311.4,39730.9,2373.0,3171827:13;3171945:283;3171946:283;3171947:264;3171948:270
110378.1907,1788876679.3802,6,533.48,1113.14,1646.62,36.4,16309.8,39732.4,2373.0,3171827:13;3171945:284;3171946:283;3171947:265;3171948:269
110378.3011,1788876679.4906,6,533.48,1113.44,1646.92,64.4,16309.0,39733.2,2373.0,3171827:13;3171945:284;3171946:283;3171947:264;3171948:270
110378.4099,1788876679.5994,6,533.48,1114.59,1648.06,9.0,16309.2,39733.0,2373.0,3171827:13;3171945:284;3171946:283;3171947:265;3171948:270
110378.5206,1788876679.7101,6,533.48,1116.00,1649.48,36.8,16310.7,39731.5,2373.0,3171827:13;3171945:285;3171946:283;3171947:265;3171948:271
110378.6294,1788876679.8189,6,533.48,1116.14,1649.62,0.0,16310.7,39731.5,2373.0,3171827:13;3171945:285;3171946:283;3171947:265;3171948:271
110378.7393,1788876679.9289,6,533.48,1117.38,1650.85,100.5,16317.8,39724.4,2373.0,3171827:13;3171945:285;3171946:283;3171947:266;3171948:271
110378.8487,1788876680.0383,6,533.48,1117.16,1650.64,36.6,16315.5,39726.8,2373.0,3171827:13;3171945:285;3171946:283;3171947:266;3171948:270
110378.9580,1788876680.1475,6,533.48,1117.75,1651.22,45.7,16314.8,39727.4,2373.0,3171827:13;3171945:285;3171946:283;3171947:266;3171948:271
110379.0676,1788876680.2571,6,533.48,1117.87,1651.35,0.0,16314.6,39727.6,2373.0,3171827:13;3171945:285;3171946:283;3171947:266;3171948:271
110379.1781,1788876680.3676,6,533.48,1119.74,1653.21,45.7,16314.6,39727.6,2373.0,3171827:13;3171945:285;3171946:283;3171947:267;3171948:272
